repository	commit	file	bytes	sha256	kind	review_status	source_url
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	AGENTS.md	2908	e1419bb0720d5654846575ffc63929b8a57d63618e86910fa85c12d446aa60ad	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/AGENTS.md
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	CHANGELOG.md	17554	259f4a40185a288ce7da107a1e5baf9489c539535e2d8950ee84a401f031498d	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/CHANGELOG.md
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	CLAUDE.md	1938	83a37bad3545b4f1f42a8cb25643ba05d03b15cd39f2f8353d69d604282d28f6	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/CLAUDE.md
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	LICENSE	1078	1f6027730aa7d57f38c4fd2612017a91a5235fa5cdb374ce07899dd07c8b358d	text	read	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/LICENSE
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	README.md	3909	aac66d77bad76f68dfebe2bff3be0cb19e956f92cf106c0ac93ed0742e88b0d2	text	read	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/README.md
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	eslint.config.mjs	3518	01124c8ec7c965cc0ca7bbcd7b8a8c140b2fcd753ca8f4f233afb0c082755aa2	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/eslint.config.mjs
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	package.json	2515	9d9114be026369ee8b7db5a94a137f84db249000b5c4c51ec51f141d02ae5897	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/package.json
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	patches/@changesets__get-github-info@0.6.0.patch	1890	1387c42d40315dc7805094fb3085da092ec802de277560db46fb53567ba583ec	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/patches/%40changesets__get-github-info%400.6.0.patch
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	plans/prd-example.json	15074	7e621446e0b2cc1d4ff9b2a27a5517241c0916cb089aa65dfb7fcf99d7fb06a4	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/plans/prd-example.json
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	plans/prd.json	3	37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/plans/prd.json
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	plans/ralph.sh	1011	30d98f6f7629eb13e6a2c16c8038f01c71e4cb441f35bb5f0abb7710769c7991	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/plans/ralph.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	plans/test-coverage-plan.md	378	974f4c6db7603e2b6627ab333ad00dd849542e67abb5c250293c3b2d28302eca	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/plans/test-coverage-plan.md
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	plans/test-coverage-ralph.sh	1201	ec668e134f64e005049bd3f6f8c8e5476880415460e2eedd6a57cbd0cb758f88	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/plans/test-coverage-ralph.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	pnpm-lock.yaml	213606	644222b086660b2e7f8b48deca4135636f02cb60b5c9fdd4776d74ec54dbe03e	lockfile	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/pnpm-lock.yaml
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	qa/test-cherry-pick-from-random-repo.sh	669	d013c5699c930b8d1ee7f22f41b192797848a1de0d796f1d2c545361b9b4742b	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/qa/test-cherry-pick-from-random-repo.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	qa/test-cherry-pick.sh	355	260c24b296e84fae7a518771ad8849bd0576c33d1304281a0dfb6275fc0e14c7	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/qa/test-cherry-pick.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	qa/test-diffs-to-repo.sh	274	9c6b84f6882aeaafbff427e75b54bcbcfa8228f750fcbe67fdd4629564fef11d	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/qa/test-diffs-to-repo.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	qa/test-edit-commit.sh	870	e78cc9ddd5758fa7eb76639a4bd3293c3f69745f37e011b4025a24181731e2c4	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/qa/test-edit-commit.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	qa/test-exercise.sh	165	625f8caca921094e12b3f98c86a37cf251219ac6302f0bed14b3f0ca9327dd88	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/qa/test-exercise.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	qa/test-init.sh	117	cc0aeb0f2525887c0be7437c4b406497c54f9337c65eaedaa1581da7cfc4ed41	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/qa/test-init.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	qa/test-lint.sh	170	4ae741974885d033b86f01eba51e95b1f4a62e262de5457c0d568a1cc7dd6bd7	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/qa/test-lint.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	qa/test-pull-from-random-repo.sh	407	53ba9e74b5ca0732aeca845e2b93259f10d28a81b460acf06e4ee8672dbb05ca	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/qa/test-pull-from-random-repo.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	qa/test-pull.sh	219	2f9df7de1f41dd6babab5ebd0cf4360816899ec169c7683ceefde3fa44da8d40	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/qa/test-pull.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	qa/test-rebase-to-main.sh	173	41c1308bd2613097ebb29faee3a092d9dcfb1bdf2d756de32eb11b709404677f	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/qa/test-rebase-to-main.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	qa/test-reset-from-random-repo.sh	498	91fdee8298f272c5a497060bbac6067e79b21264b01877294b8da4e0cfc2df47	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/qa/test-reset-from-random-repo.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	qa/test-reset.sh	246	bb616014efbab42a0e60cdb9a46611add831873d66c6df49c0c5c8cb2b761217	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/qa/test-reset.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	qa/test-walk-through.sh	230	2e3721c563af9daaf8342ad4ca0ffdb4211d05ad59dea1ea4f5e5e82b1279fa5	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/qa/test-walk-through.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	ralph/afk.sh	1093	d37d5403155b8a5d8371f0260120ec905689870496cf69fa1ff911384a2351b5	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/ralph/afk.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	ralph/once.sh	303	0682b0312e9aaec53ac629e0e949c9b5a834f36d0e7643da78bbf79720e4abea	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/ralph/once.sh
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	ralph/prompt.md	1821	07cefc73c56e1eacb80d11e4ccd161156ea219c42215e432106aeadd87f85637	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/ralph/prompt.md
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	scripts/copy-package-json.ts	1238	9ed093bd7b61afe6db13140b5c23617328c77bfc57e865ec12aeb49917db2083	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/scripts/copy-package-json.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/Cli.ts	607	321890dde84da35a48b16696ba32de4c088a5759a2494efe6c94ba48a478206f	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/Cli.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/bin.ts	301	7abc60d3ba04cb6a75332b488e92903ba3a3751101f03f511064496552a21adc	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/bin.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/branch-commits.ts	4816	65365e974bbb31712accb95ff3b7e0159004229a6acdc3c09535e29ea0ca2eb1	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/branch-commits.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/cherry-pick.ts	4249	0c0eddec5c540182574ded1f8ab7e3e0154d92a43b2b3d8aa9a3b6277695fa42	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/cherry-pick.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/commit-utils.ts	8302	dcf61d04fa2c9e0021a0ad9254e52f9088c0d248f04e53523445c67d5dbd1973	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/commit-utils.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/constants.ts	65	9db382e87a0f55dae21f5afc008000fe31101f94843697169c09acfa8178787b	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/constants.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/errors.ts	942	bba696f83cae4bb313bdb4860b395f428f564e497eecb0d2ff77c3ef4efab536	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/errors.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/exercise.ts	12363	d5c8e4086c35714819b02b75e6690202152a911e90ab4ae93a3561503920a85f	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/exercise.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/fork.ts	7216	84c4b6db042112ac6cfba2a14ef8ba51ef86b6848ced727454730c5aeb27538d	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/fork.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/git-service.ts	632	5a43527e4773647bffc217a6bdc90fbe665d11f86abc4d283aa70840242fa83c	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/git-service.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/git-service/errors.ts	4417	f8b51195fa3615d4c0471fb6cb9fcc5d5cb05f0e43a2cbd1036490697d9f4f66	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/git-service/errors.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/git-service/git-service-impl.ts	26086	58be667965e5d8fb057b8ce41f8e7212d76a3e56dbb7a36e18ad4844c178b5a6	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/git-service/git-service-impl.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/git-service/index.ts	525	b79ec31c4306c9a931b0fa3ad41f63ae128e130dd57b3c5ae789b3d95c1bf2e8	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/git-service/index.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/github-service.ts	5308	a2762a12872f849bce73a66123be941ed497549e9e3fa2276ed6cf248d082109	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/github-service.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/internal/add-commit/command.ts	3591	40e84866f4dcf875ceefef0e523d4034c9020d48c53d62d2bb5f79c187e5bbe7	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/internal/add-commit/command.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/internal/add-commit/session.ts	3001	821ff96aabb902b3dc68b5cad05db85efee5c498d386d34a267b15b6dd49aae9	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/internal/add-commit/session.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/internal/delete-commit/command.ts	3050	cde5f737e56d46259590dfbeef86d0a9e4eb443493991f2e5f668443e541e845	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/internal/delete-commit/command.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/internal/delete-commit/session.ts	1522	2c14f691b99c0a98454576890494095b610cadbd46eaaceb823fd4df86af1991	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/internal/delete-commit/session.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/internal/edit-commit/command.ts	2567	143dff53938156515afc3c512dfcddda1fcd594ec0edff15e8bd1c482bc576c8	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/internal/edit-commit/command.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/internal/edit-commit/session.ts	2220	022fa4d457fd0963d8068aef5d16c4c107d2e63423dd51718723e4ec59aae7a2	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/internal/edit-commit/session.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/internal/internal.ts	3232	f818e6a43e5498b596d32f01514ffd9e0ac12370989a4e4a1c1d16aaea4f04fa	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/internal/internal.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/internal/rename-commit/command.ts	2854	a02f20f1047b900af42f5966c5eba14f749f07cdf77b490375eeb1d670f5208c	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/internal/rename-commit/command.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/internal/rename-commit/session.ts	1354	4bbd9d53849f61fb6ceec6219e37e98ba10be5772678a9b8315465d29a4320b6	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/internal/rename-commit/session.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/internal/stack/ceremony.ts	6071	fff276bea5bdc23dd2da7b8d8ba4bdca14469c064f059a82a57eaf8c914d4e97	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/internal/stack/ceremony.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/internal/stack/options.ts	3394	8eeff9d53f09b0ca52e253617c2cc110b02b31c4203ec0fbf861ca4f31c51d9d	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/internal/stack/options.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/internal/stack/session.ts	9325	25596b18f9f35b77c373e7694fac24a7c28b47bfe8eb5bd4316e7d02a2570238	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/internal/stack/session.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/internal/stack/slug.ts	3301	7ba5fa8ae824a42679ec262f017774ce6b53049a0a47814402e1d77d8e5a4ac5	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/internal/stack/slug.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/internal/stack/target.ts	1003	97ba5f6d22e0c934e4d3f17e51f6a7d44db170347875c65940237312e0bcf27c	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/internal/stack/target.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/layer.ts	630	aa5a709e8140490b78cb26ed253ae6b51a230fbabbf0f4ddcea0ec32e49d0526	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/layer.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/lesson-parser-service.ts	6638	a3f438563264636ae54646e2154575d048556de20783bf95192aecd7ca9cc35f	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/lesson-parser-service.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/options.ts	627	9236b42f0024f178dc2cc159c48076ebc95a940d3f640d5afff70799bbbb4394	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/options.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/prompt-service.ts	32195	809c2aeceaa3edf2ce8d76a5e0f0da508d3556209d14d50cf5f277a745f019b6	binary	binary-inventoried	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/prompt-service.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/pull.ts	4620	6f1a1ce55d978d41997b4553b739f7b969e16281e5836eec53358096953e88d1	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/pull.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/reset.ts	9587	07c408028242495bdd4eaae9a04733eb28c1f36b4d6bc82e5d650f3c0a5da952	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/reset.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	src/upstream-cleanup.ts	1394	e2d537b385eeb691c9cae06ab17a73114b943e4fd0d3cc0219c24af7d958b149	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/src/upstream-cleanup.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	test/add-commit.test.ts	6550	d2a2ad42ed262950d89d389a307cfb2d1aef2313310bc7ed247c0ffcb6ffe0e8	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/test/add-commit.test.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	test/branch-commits.test.ts	4802	741c5b243018e9ea46640b9bdb2617097fbad1d635329034a1fc8cd40636a7f8	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/test/branch-commits.test.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	test/cherry-pick-e2e.test.ts	23491	5d77834c4141a87c5009a231fded1bc6ff760e71543f99719b697e7d27606e4d	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/test/cherry-pick-e2e.test.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	test/commit-utils.test.ts	1970	9310e4837fbf7a71afcb19bd8f262caa38ddd37e34436a584eeaa2d50430a150	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/test/commit-utils.test.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	test/create-test-repo.test.ts	6133	161bd1488babc210f74d90d19e0d6c8a1619cc15ae274e96f9139b78620dc6be	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/test/create-test-repo.test.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	test/delete-commit.test.ts	6224	65782a5a07c8919db73df9d80600c4462af3c6922ebf4150c24db660ed5d07fd	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/test/delete-commit.test.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	test/edit-commit.test.ts	19716	3bf02e2e6cf626dd3efc553b592302e42565dad66c3539f36c3c85f431db72ae	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/test/edit-commit.test.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	test/empty-commits.test.ts	1683	a5f8453bb080efed97a07df77b72238c5601b449e94d460cf714204f1fb2616c	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/test/empty-commits.test.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	test/exercise.test.ts	37270	7e2989cb8dcefe608400824e28af006ed0943a94f09750ee2859cbd8d0a50d9e	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/test/exercise.test.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	test/fork.test.ts	12947	395501f4347682a5970e2f1663d30b541036d3d52ea569ca833701f03bdfae02	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/test/fork.test.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	test/helpers/create-test-repo.ts	5980	9efa7767297ec028082412d3ca9d38f5d53c1b7ff5879617be5d589f9c379f4a	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/test/helpers/create-test-repo.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	test/helpers/make-layer.ts	1439	116e3e17ef3ee580cd4f968fde65e69b0d6128e75b6c59e69d4278abbdf9e2e9	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/test/helpers/make-layer.ts
mattpocock/ai-hero-cli	69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f	test/lesson-parser-service.test.ts	8640	427b780c28d2be2d00365a2e0d78a871d754adfa95c45892ea90fde6db9d8917	text	queued	https://github.com/mattpocock/ai-hero-cli/blob/69d6fa48fd8a36a4f040c45bb76220f4f6bbef3f/test/lesson-parser-service.test.ts
